# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    39     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
    0    11    38     -     0     0     0     0   405   300
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
